created_at,amount_usd,currency,payment_instrument_type,card_brand,issuing_country,authorized
03-03-2021 01:45:03,147861,EUR,PAYMENTCARD,MASTERCARD,AU,1
02-15-2021 18:02:21,138082,EUR,APPLEPAY,VISA,US,1
05-28-2021 13:23:25,367960,EUR,APPLEPAY,VISA,US,1
01-07-2021 10:08:30,297902,USD,APPLEPAY,MASTERCARD,US,1
05-16-2021 23:36:18,73441,GBP,PAYMENTCARD,VISA,IE,1
03-23-2021 08:23:45,331467,USD,PAYMENTCARD,MASTERCARD,US,0
01-14-2021 23:39:30,141820,CAD,PAYMENTCARD,VISA,GB,0
05-30-2021 06:36:07,14711,USD,PAYMENTCARD,MASTERCARD,GB,1
01-08-2021 10:55:12,43366,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-06-2021 16:18:43,382752,GBP,PAYMENTCARD,AMEX,US,0
01-15-2021 14:27:08,54263,USD,PAYMENTCARD,MASTERCARD,GB,1
04-22-2021 02:19:54,45658,USD,PAYMENTCARD,VISA,GB,1
01-18-2021 02:33:01,342382,CAD,PAYMENTCARD,VISA,GB,1
02-04-2021 07:06:29,200094,EUR,PAYMENTCARD,VISA,GB,1
04-22-2021 01:55:43,159623,GBP,PAYMENTCARD,MASTERCARD,US,1
02-22-2021 22:59:37,80617,CAD,PAYMENTCARD,VISA,IE,1
05-18-2021 08:50:33,57279,USD,PAYMENTCARD,VISA,GB,1
02-20-2021 16:33:31,41419,USD,PAYMENTCARD,VISA,US,1
04-19-2021 07:18:43,371853,EUR,PAYPAL,VISA,GB,1
01-07-2021 17:11:05,52211,GBP,PAYMENTCARD,VISA,US,1
03-12-2021 13:24:07,41834,GBP,PAYMENTCARD,VISA,GB,1
01-02-2021 05:43:56,310122,EUR,PAYMENTCARD,VISA,GB,1
02-20-2021 19:38:43,293977,USD,PAYMENTCARD,VISA,GB,0
02-15-2021 01:09:58,307172,AUD,PAYMENTCARD,VISA,GB,1
04-21-2021 23:53:42,138123,GBP,PAYMENTCARD,VISA,GB,1
03-10-2021 17:15:04,324723,AUD,PAYMENTCARD,VISA,US,1
04-15-2021 17:07:59,21987,GBP,PAYPAL,VISA,US,1
01-09-2021 04:18:49,175601,GBP,PAYMENTCARD,VISA,US,1
03-23-2021 10:33:12,87615,USD,PAYMENTCARD,VISA,GB,1
02-02-2021 13:15:05,81575,USD,KLARNA,AMEX,GB,1
01-15-2021 16:03:24,365026,EUR,PAYMENTCARD,VISA,IE,1
04-20-2021 15:59:33,218485,AUD,PAYMENTCARD,VISA,GB,1
03-16-2021 10:43:57,145169,USD,APPLEPAY,VISA,GB,1
01-26-2021 22:37:31,89074,AUD,PAYMENTCARD,VISA,GB,1
04-16-2021 18:32:15,100004,EUR,PAYPAL,MASTERCARD,GB,1
03-06-2021 02:05:02,178846,EUR,PAYMENTCARD,VISA,US,1
01-30-2021 11:37:52,53977,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-13-2021 12:48:17,129021,GBP,PAYMENTCARD,MASTERCARD,IE,1
03-03-2021 04:04:28,291322,EUR,PAYMENTCARD,AMEX,US,1
02-13-2021 02:28:27,361735,USD,PAYMENTCARD,AMEX,GB,1
04-22-2021 03:38:54,165336,EUR,PAYMENTCARD,AMEX,GB,1
05-22-2021 08:33:41,196496,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-28-2021 14:16:40,227129,GBP,PAYPAL,VISA,GB,0
04-20-2021 01:08:48,208778,GBP,PAYPAL,VISA,GB,0
01-12-2021 06:52:39,271796,AUD,PAYMENTCARD,VISA,US,1
01-21-2021 07:27:31,50598,EUR,PAYMENTCARD,MASTERCARD,US,1
03-18-2021 20:07:23,353317,GBP,PAYMENTCARD,VISA,GB,1
04-14-2021 14:50:49,318982,EUR,PAYPAL,VISA,GB,1
02-17-2021 08:53:23,112007,GBP,PAYMENTCARD,VISA,GB,1
02-07-2021 13:05:48,161802,SEK,PAYMENTCARD,MASTERCARD,US,1
02-11-2021 02:33:33,253287,EUR,GOCARDLESS,MASTERCARD,GB,0
01-12-2021 03:19:29,38856,CAD,PAYPAL,VISA,GB,1
03-12-2021 00:04:49,111479,EUR,PAYMENTCARD,AMEX,GB,1
04-10-2021 12:36:49,245576,GBP,PAYMENTCARD,VISA,US,1
04-06-2021 17:55:37,286969,USD,PAYMENTCARD,VISA,GB,0
02-19-2021 17:07:51,115267,GBP,PAYMENTCARD,VISA,GB,1
03-09-2021 04:39:28,318720,EUR,PAYMENTCARD,AMEX,GB,1
01-25-2021 20:09:51,148230,GBP,APPLEPAY,VISA,GB,0
02-14-2021 21:27:48,251427,USD,PAYMENTCARD,VISA,GB,1
03-12-2021 08:26:16,365368,GBP,APPLEPAY,VISA,GB,1
04-25-2021 22:37:29,257183,USD,PAYMENTCARD,VISA,US,1
04-19-2021 22:32:52,358150,GBP,PAYMENTCARD,VISA,GB,1
05-19-2021 23:55:09,194377,GBP,PAYPAL,VISA,IE,1
01-08-2021 05:18:26,379017,GBP,GOCARDLESS,VISA,US,1
01-07-2021 09:27:12,25523,EUR,KLARNA,VISA,GB,1
04-26-2021 23:57:06,51750,SEK,PAYMENTCARD,VISA,GB,1
01-08-2021 17:53:49,358811,USD,PAYMENTCARD,VISA,GB,1
05-29-2021 01:21:00,240979,USD,PAYPAL,MASTERCARD,US,1
01-16-2021 01:26:35,310473,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-17-2021 09:46:41,5994,USD,APPLEPAY,VISA,IE,1
02-01-2021 13:19:11,317845,AUD,PAYMENTCARD,MASTERCARD,US,1
03-12-2021 02:32:01,329457,AUD,PAYPAL,MASTERCARD,GB,1
01-20-2021 07:53:39,150478,USD,PAYMENTCARD,MASTERCARD,US,1
01-02-2021 04:10:05,335382,USD,PAYMENTCARD,VISA,IE,0
02-23-2021 10:08:38,212829,EUR,PAYMENTCARD,VISA,GB,1
02-02-2021 22:57:50,320542,EUR,APPLEPAY,VISA,GB,1
05-11-2021 06:33:41,54576,GBP,PAYMENTCARD,MASTERCARD,US,1
03-06-2021 21:28:17,32811,GBP,PAYMENTCARD,VISA,GB,0
04-26-2021 05:55:06,195865,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-25-2021 22:27:07,228291,USD,KLARNA,MASTERCARD,US,1
05-12-2021 04:36:52,188788,USD,PAYMENTCARD,VISA,US,1
01-13-2021 18:13:07,116225,GBP,PAYPAL,VISA,US,1
01-03-2021 17:12:23,155034,SEK,PAYMENTCARD,VISA,GB,1
04-13-2021 21:19:34,119783,SEK,GOCARDLESS,VISA,GB,0
05-19-2021 10:50:31,122273,USD,PAYMENTCARD,VISA,US,1
02-21-2021 18:03:38,247706,CAD,PAYPAL,AMEX,US,1
02-22-2021 10:46:22,38620,USD,PAYMENTCARD,VISA,US,1
03-29-2021 12:59:32,197592,GBP,APPLEPAY,AMEX,US,1
03-19-2021 17:39:41,284139,GBP,PAYMENTCARD,VISA,IE,1
04-25-2021 05:50:15,95751,USD,PAYPAL,VISA,AU,1
01-08-2021 22:17:50,80803,GBP,PAYMENTCARD,AMEX,US,1
01-23-2021 14:38:14,359772,GBP,PAYMENTCARD,VISA,GB,1
02-14-2021 02:23:22,119917,GBP,APPLEPAY,VISA,GB,1
02-07-2021 09:11:32,376812,USD,PAYMENTCARD,VISA,GB,1
03-01-2021 18:20:50,194206,CAD,PAYMENTCARD,MASTERCARD,US,0
03-22-2021 04:15:46,13974,EUR,APPLEPAY,VISA,GB,1
05-02-2021 09:47:55,242626,GBP,PAYPAL,MASTERCARD,GB,1
02-05-2021 12:27:10,378688,EUR,KLARNA,VISA,GB,1
05-25-2021 11:12:56,197201,USD,APPLEPAY,MASTERCARD,GB,1
05-15-2021 08:11:18,179439,AUD,PAYMENTCARD,AMEX,IE,0
02-15-2021 03:55:49,123562,SEK,PAYMENTCARD,VISA,GB,0
05-24-2021 02:01:25,243754,GBP,PAYMENTCARD,MASTERCARD,GB,0
05-11-2021 20:49:40,163427,GBP,PAYMENTCARD,VISA,US,0
01-16-2021 22:39:25,160132,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-11-2021 16:34:47,364815,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-02-2021 20:34:01,202268,GBP,PAYMENTCARD,VISA,IE,0
05-14-2021 11:02:21,127357,EUR,APPLEPAY,MASTERCARD,GB,1
05-08-2021 17:22:58,17594,GBP,PAYMENTCARD,VISA,GB,1
01-02-2021 03:04:43,255504,GBP,PAYPAL,MASTERCARD,GB,1
06-01-2021 07:24:31,104372,EUR,PAYMENTCARD,VISA,GB,1
05-18-2021 21:11:09,301588,EUR,PAYMENTCARD,MASTERCARD,IE,1
04-30-2021 02:21:12,148894,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-14-2021 13:31:29,10675,SEK,PAYMENTCARD,VISA,US,1
03-14-2021 23:37:40,40823,AUD,PAYMENTCARD,AMEX,GB,1
02-26-2021 10:49:14,67978,GBP,PAYMENTCARD,MASTERCARD,US,1
02-18-2021 10:25:25,245321,USD,APPLEPAY,MASTERCARD,GB,1
04-28-2021 11:15:51,140125,SEK,APPLEPAY,AMEX,GB,1
01-19-2021 08:50:53,202427,SEK,PAYMENTCARD,VISA,US,1
01-06-2021 09:13:26,322233,GBP,PAYMENTCARD,VISA,IE,1
03-19-2021 02:20:15,62846,AUD,GOCARDLESS,VISA,GB,1
01-22-2021 08:57:14,167587,GBP,KLARNA,VISA,US,0
03-10-2021 21:20:06,3635,EUR,PAYMENTCARD,VISA,GB,1
03-20-2021 08:40:44,334493,USD,PAYMENTCARD,MASTERCARD,US,1
05-13-2021 21:48:27,19880,EUR,KLARNA,VISA,GB,0
05-11-2021 16:54:18,71932,USD,PAYMENTCARD,VISA,GB,1
03-09-2021 06:53:14,128162,EUR,APPLEPAY,MASTERCARD,IE,1
04-29-2021 06:11:14,12957,EUR,PAYPAL,MASTERCARD,US,1
01-04-2021 21:33:24,61855,EUR,PAYPAL,AMEX,IE,1
02-20-2021 18:02:38,140287,GBP,PAYMENTCARD,VISA,GB,0
02-05-2021 03:54:58,211012,SEK,GOCARDLESS,AMEX,US,0
03-19-2021 10:38:05,175510,USD,PAYMENTCARD,VISA,GB,1
05-15-2021 06:39:49,320374,AUD,PAYMENTCARD,VISA,GB,0
05-30-2021 07:56:34,248496,GBP,PAYMENTCARD,MASTERCARD,US,1
05-06-2021 16:20:50,234479,GBP,APPLEPAY,VISA,GB,1
03-27-2021 15:10:13,276436,USD,PAYMENTCARD,MASTERCARD,GB,1
01-07-2021 09:11:37,236074,USD,PAYMENTCARD,MASTERCARD,GB,0
03-22-2021 10:45:06,254063,EUR,PAYMENTCARD,MASTERCARD,US,0
04-20-2021 00:00:51,67197,GBP,PAYMENTCARD,VISA,GB,1
03-22-2021 12:40:21,339803,GBP,APPLEPAY,MASTERCARD,IE,1
03-25-2021 15:12:29,282062,USD,PAYPAL,VISA,GB,1
05-01-2021 04:43:02,167187,USD,PAYMENTCARD,VISA,GB,0
03-28-2021 18:13:38,380069,GBP,PAYPAL,VISA,GB,0
02-09-2021 07:10:47,381892,USD,PAYPAL,VISA,GB,1
03-10-2021 05:27:19,47720,EUR,PAYMENTCARD,VISA,GB,0
03-15-2021 04:23:44,327336,EUR,PAYMENTCARD,VISA,GB,0
01-06-2021 08:22:08,100963,EUR,PAYMENTCARD,VISA,IE,1
03-17-2021 18:51:18,170299,USD,PAYPAL,VISA,GB,1
03-13-2021 18:44:20,354373,EUR,PAYPAL,MASTERCARD,GB,1
05-04-2021 18:47:36,41035,GBP,PAYPAL,VISA,GB,1
01-17-2021 23:57:41,57632,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-07-2021 07:54:26,289196,EUR,KLARNA,VISA,GB,1
05-14-2021 20:07:54,236471,GBP,PAYMENTCARD,VISA,US,1
01-28-2021 06:17:17,177255,GBP,APPLEPAY,VISA,GB,1
01-13-2021 04:01:56,150315,SEK,PAYMENTCARD,AMEX,US,1
03-13-2021 11:54:16,236518,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-20-2021 04:21:54,94835,GBP,PAYMENTCARD,VISA,GB,1
02-11-2021 21:20:44,269600,SEK,PAYMENTCARD,VISA,GB,0
03-29-2021 14:38:09,213957,USD,PAYMENTCARD,MASTERCARD,IE,0
05-07-2021 06:47:42,318473,GBP,PAYMENTCARD,VISA,US,0
04-29-2021 17:41:09,197264,GBP,PAYMENTCARD,VISA,GB,1
04-26-2021 21:57:49,137488,GBP,KLARNA,VISA,GB,1
04-06-2021 01:38:52,147530,USD,PAYMENTCARD,VISA,GB,1
05-09-2021 04:24:52,153362,EUR,PAYPAL,VISA,GB,1
05-11-2021 12:51:57,363709,SEK,PAYMENTCARD,MASTERCARD,GB,1
04-21-2021 11:33:00,163878,GBP,PAYMENTCARD,VISA,US,0
02-19-2021 16:15:47,123422,GBP,PAYMENTCARD,MASTERCARD,GB,0
02-20-2021 00:23:49,186385,EUR,PAYMENTCARD,MASTERCARD,US,1
01-28-2021 08:23:41,20918,EUR,PAYPAL,VISA,GB,1
03-16-2021 10:54:30,78039,AUD,PAYPAL,VISA,US,1
04-11-2021 21:30:04,333456,AUD,PAYMENTCARD,VISA,US,1
01-03-2021 11:33:30,225669,GBP,PAYMENTCARD,VISA,GB,1
04-13-2021 21:23:12,151033,EUR,PAYMENTCARD,VISA,AU,1
03-07-2021 12:51:51,197675,USD,PAYMENTCARD,VISA,US,1
03-13-2021 16:33:04,282689,USD,PAYPAL,VISA,US,1
03-06-2021 10:57:10,48709,USD,PAYMENTCARD,AMEX,US,1
04-06-2021 21:04:26,14565,GBP,PAYMENTCARD,VISA,GB,1
03-27-2021 12:15:09,253849,GBP,PAYPAL,VISA,GB,1
01-29-2021 08:00:41,326632,SEK,PAYMENTCARD,MASTERCARD,GB,1
02-16-2021 12:20:10,166254,AUD,PAYMENTCARD,MASTERCARD,GB,1
04-21-2021 04:02:48,175039,GBP,PAYMENTCARD,AMEX,AU,0
04-15-2021 18:04:35,117543,USD,PAYMENTCARD,VISA,US,1
05-01-2021 04:51:14,212250,USD,APPLEPAY,VISA,GB,1
05-19-2021 21:58:21,112724,GBP,PAYMENTCARD,VISA,GB,1
02-12-2021 19:30:20,69999,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-22-2021 07:39:23,171410,AUD,KLARNA,MASTERCARD,IE,1
02-25-2021 08:47:24,156209,USD,APPLEPAY,VISA,GB,1
03-17-2021 08:53:00,382301,CAD,PAYMENTCARD,VISA,GB,1
01-31-2021 13:13:38,372369,GBP,PAYMENTCARD,VISA,GB,0
01-20-2021 20:44:12,342653,USD,PAYMENTCARD,VISA,US,0
01-20-2021 00:37:18,300289,AUD,PAYMENTCARD,MASTERCARD,GB,1
05-28-2021 05:09:38,327249,USD,PAYMENTCARD,VISA,GB,1
01-28-2021 12:10:04,152377,AUD,PAYMENTCARD,AMEX,US,1
03-29-2021 00:37:37,140660,AUD,PAYMENTCARD,VISA,US,1
04-25-2021 22:40:53,326777,EUR,PAYPAL,VISA,GB,1
06-01-2021 04:32:28,287249,GBP,PAYMENTCARD,VISA,GB,1
04-21-2021 04:44:08,153873,EUR,PAYMENTCARD,MASTERCARD,GB,1
05-09-2021 07:36:11,45357,EUR,APPLEPAY,MASTERCARD,US,1
02-12-2021 05:24:01,348380,EUR,PAYMENTCARD,VISA,IE,1
03-06-2021 02:42:00,348572,USD,PAYMENTCARD,VISA,US,1
03-26-2021 21:51:49,350358,CAD,PAYMENTCARD,MASTERCARD,GB,1
01-04-2021 01:27:45,340184,GBP,PAYMENTCARD,MASTERCARD,US,0
03-24-2021 04:49:21,382260,GBP,PAYMENTCARD,VISA,GB,1
04-26-2021 17:53:39,282586,USD,PAYMENTCARD,MASTERCARD,US,1
02-26-2021 13:24:05,42581,EUR,PAYMENTCARD,VISA,GB,1
02-12-2021 22:02:27,298101,SEK,PAYMENTCARD,MASTERCARD,US,1
02-14-2021 05:49:57,60519,GBP,PAYPAL,VISA,US,1
02-05-2021 19:57:34,58532,GBP,PAYMENTCARD,VISA,GB,1
05-31-2021 03:43:14,22272,GBP,PAYMENTCARD,VISA,US,1
02-03-2021 07:28:59,125730,EUR,PAYMENTCARD,AMEX,GB,1
03-25-2021 04:28:49,234618,EUR,PAYMENTCARD,VISA,US,1
03-17-2021 08:09:19,340679,EUR,PAYMENTCARD,MASTERCARD,GB,1
04-23-2021 06:23:10,218051,GBP,KLARNA,AMEX,GB,1
01-06-2021 12:38:29,372600,GBP,PAYMENTCARD,VISA,GB,1
05-30-2021 04:37:23,15902,EUR,PAYMENTCARD,AMEX,GB,1
03-06-2021 21:46:45,299179,USD,PAYMENTCARD,VISA,GB,1
05-12-2021 08:58:20,101109,CAD,PAYMENTCARD,VISA,GB,1
01-29-2021 05:04:54,277130,USD,PAYMENTCARD,MASTERCARD,GB,1
02-18-2021 07:16:36,347751,GBP,PAYMENTCARD,VISA,GB,1
05-06-2021 21:35:57,170021,AUD,GOCARDLESS,MASTERCARD,GB,1
05-26-2021 02:50:48,50698,USD,PAYMENTCARD,VISA,US,1
03-23-2021 18:45:28,217210,GBP,PAYMENTCARD,VISA,US,1
01-26-2021 07:19:05,83749,CAD,PAYMENTCARD,VISA,GB,1
04-30-2021 13:24:19,215814,USD,PAYMENTCARD,VISA,GB,0
03-22-2021 07:54:50,69502,GBP,APPLEPAY,VISA,US,1
02-03-2021 05:58:07,320010,USD,PAYPAL,VISA,GB,1
02-08-2021 16:41:50,239006,SEK,PAYPAL,VISA,GB,1
01-08-2021 00:27:35,209010,EUR,PAYPAL,VISA,GB,1
01-28-2021 01:51:44,14565,GBP,PAYMENTCARD,VISA,US,1
02-28-2021 04:04:34,75597,GBP,PAYMENTCARD,VISA,GB,1
04-16-2021 11:11:53,172070,EUR,PAYPAL,VISA,GB,0
03-18-2021 04:38:30,349527,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-23-2021 13:31:26,170306,EUR,PAYMENTCARD,MASTERCARD,US,1
05-18-2021 17:05:04,276500,SEK,PAYPAL,VISA,US,1
03-04-2021 16:09:52,253394,EUR,PAYMENTCARD,MASTERCARD,IE,1
04-30-2021 06:24:15,204418,AUD,PAYPAL,AMEX,GB,1
03-01-2021 04:59:03,137621,CAD,PAYMENTCARD,VISA,GB,0
05-29-2021 13:21:27,12618,CAD,KLARNA,VISA,GB,1
04-19-2021 08:15:28,108180,EUR,PAYPAL,MASTERCARD,US,1
05-30-2021 15:12:26,250881,GBP,PAYMENTCARD,VISA,IE,0
05-04-2021 12:32:36,61779,EUR,PAYMENTCARD,VISA,IE,1
01-12-2021 18:44:45,153173,SEK,PAYMENTCARD,MASTERCARD,IE,1
01-31-2021 22:40:21,168324,SEK,PAYMENTCARD,VISA,US,1
02-05-2021 15:01:48,197928,EUR,PAYMENTCARD,MASTERCARD,US,1
01-04-2021 08:21:32,375047,CAD,PAYPAL,MASTERCARD,GB,0
05-06-2021 17:58:08,279918,USD,PAYMENTCARD,MASTERCARD,GB,1
03-19-2021 17:13:05,218685,USD,GOCARDLESS,VISA,IE,0
05-16-2021 09:50:44,263945,USD,PAYMENTCARD,VISA,GB,0
01-28-2021 22:33:06,239812,GBP,PAYPAL,VISA,US,1
04-09-2021 07:32:18,192633,GBP,APPLEPAY,VISA,GB,1
05-23-2021 07:31:09,237379,AUD,PAYPAL,VISA,US,0
03-02-2021 21:03:42,156863,AUD,PAYMENTCARD,MASTERCARD,US,1
03-09-2021 00:32:33,171920,USD,PAYMENTCARD,VISA,GB,1
03-12-2021 16:12:15,195442,GBP,PAYMENTCARD,VISA,GB,1
04-28-2021 09:10:57,229848,USD,KLARNA,MASTERCARD,US,0
01-19-2021 16:25:54,215772,USD,PAYMENTCARD,MASTERCARD,AU,1
03-02-2021 23:51:53,237596,GBP,PAYMENTCARD,VISA,GB,1
05-31-2021 19:24:46,383653,AUD,PAYMENTCARD,VISA,IE,0
05-01-2021 18:58:09,135264,USD,PAYMENTCARD,VISA,US,0
05-09-2021 04:28:33,270068,USD,PAYMENTCARD,AMEX,US,1
03-10-2021 00:54:19,311186,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-10-2021 23:15:36,185743,GBP,PAYMENTCARD,VISA,GB,1
05-31-2021 18:50:10,376394,USD,PAYMENTCARD,MASTERCARD,US,1
02-15-2021 00:23:27,377655,USD,PAYPAL,AMEX,GB,1
04-24-2021 02:37:44,5528,GBP,KLARNA,VISA,GB,1
03-15-2021 21:21:42,231635,EUR,PAYPAL,MASTERCARD,GB,1
04-03-2021 09:16:29,305144,GBP,APPLEPAY,VISA,GB,1
02-01-2021 16:34:41,19406,SEK,PAYMENTCARD,AMEX,US,1
05-28-2021 19:13:13,76861,EUR,PAYMENTCARD,VISA,GB,1
04-29-2021 18:16:15,174841,AUD,PAYMENTCARD,MASTERCARD,IE,1
01-18-2021 12:39:34,291628,EUR,PAYPAL,MASTERCARD,GB,1
05-04-2021 15:58:52,215015,EUR,PAYMENTCARD,VISA,GB,1
04-20-2021 20:40:47,147154,GBP,PAYPAL,VISA,GB,1
04-21-2021 13:40:16,83833,GBP,PAYMENTCARD,AMEX,GB,1
01-19-2021 03:10:24,340928,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-21-2021 10:31:30,169598,EUR,PAYMENTCARD,VISA,GB,0
05-14-2021 22:59:21,249679,EUR,APPLEPAY,VISA,US,1
04-01-2021 10:51:07,366774,USD,PAYPAL,MASTERCARD,GB,1
01-25-2021 17:36:01,342937,USD,PAYPAL,VISA,US,0
04-01-2021 15:21:27,187786,EUR,PAYPAL,VISA,US,1
03-19-2021 23:07:31,317862,GBP,PAYPAL,AMEX,IE,1
05-22-2021 09:25:11,20982,GBP,PAYMENTCARD,VISA,US,1
01-03-2021 19:18:31,220038,GBP,PAYMENTCARD,MASTERCARD,GB,0
01-03-2021 19:27:51,297316,GBP,PAYMENTCARD,AMEX,GB,1
05-19-2021 20:56:21,123355,EUR,PAYMENTCARD,AMEX,GB,1
04-27-2021 08:39:51,102999,SEK,PAYMENTCARD,AMEX,GB,1
05-12-2021 00:21:45,108338,USD,PAYMENTCARD,VISA,US,1
02-22-2021 15:05:20,230690,GBP,PAYPAL,VISA,GB,0
02-15-2021 06:02:06,49974,AUD,KLARNA,VISA,US,1
01-02-2021 16:10:43,347866,EUR,PAYMENTCARD,MASTERCARD,GB,0
03-31-2021 14:00:39,171670,USD,PAYMENTCARD,VISA,GB,1
05-23-2021 19:38:03,298773,SEK,PAYMENTCARD,MASTERCARD,AU,1
05-10-2021 18:49:13,74799,AUD,PAYMENTCARD,VISA,US,0
03-31-2021 04:27:38,184078,USD,PAYPAL,AMEX,GB,1
03-14-2021 14:10:04,104236,SEK,PAYPAL,VISA,GB,0
02-06-2021 02:55:45,312561,GBP,PAYPAL,VISA,GB,1
02-03-2021 17:19:54,224835,EUR,PAYMENTCARD,MASTERCARD,GB,1
01-25-2021 20:45:47,6474,EUR,PAYPAL,VISA,GB,1
05-18-2021 03:46:41,329791,EUR,PAYMENTCARD,MASTERCARD,US,0
05-17-2021 07:49:46,205357,EUR,PAYPAL,VISA,IE,1
05-21-2021 08:02:53,372997,EUR,PAYMENTCARD,VISA,GB,1
05-15-2021 08:18:51,350852,USD,PAYMENTCARD,MASTERCARD,US,1
01-11-2021 15:19:33,332698,CAD,APPLEPAY,VISA,GB,1
04-13-2021 14:49:05,148349,CAD,PAYMENTCARD,VISA,US,0
03-29-2021 05:32:25,98551,USD,PAYMENTCARD,VISA,IE,1
05-10-2021 16:08:15,78862,GBP,PAYMENTCARD,MASTERCARD,IE,1
04-03-2021 05:16:36,81922,GBP,PAYMENTCARD,VISA,GB,1
03-06-2021 09:01:56,371459,GBP,PAYMENTCARD,VISA,GB,0
02-10-2021 14:34:30,366614,EUR,APPLEPAY,VISA,GB,1
02-11-2021 16:07:07,366896,USD,PAYMENTCARD,AMEX,GB,1
05-24-2021 08:20:20,357471,EUR,APPLEPAY,AMEX,US,0
03-31-2021 22:48:12,45268,EUR,PAYMENTCARD,MASTERCARD,GB,1
04-27-2021 13:42:28,244728,USD,PAYMENTCARD,VISA,US,1
01-13-2021 03:36:44,348269,AUD,PAYPAL,VISA,GB,0
03-28-2021 07:44:46,269471,SEK,PAYMENTCARD,VISA,US,1
03-17-2021 11:05:56,164889,GBP,PAYPAL,VISA,US,1
05-21-2021 16:56:46,106727,GBP,PAYMENTCARD,VISA,GB,1
03-24-2021 01:22:56,112114,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-13-2021 02:31:58,145169,USD,GOCARDLESS,VISA,GB,0
01-04-2021 07:58:02,51659,EUR,PAYMENTCARD,VISA,GB,1
03-16-2021 08:43:04,60368,USD,PAYMENTCARD,MASTERCARD,US,1
04-29-2021 18:48:14,80739,GBP,PAYPAL,VISA,GB,1
01-05-2021 13:00:00,343223,SEK,PAYMENTCARD,VISA,US,1
04-27-2021 08:06:34,281937,EUR,APPLEPAY,VISA,GB,1
04-10-2021 05:32:04,201904,AUD,PAYMENTCARD,MASTERCARD,US,1
04-29-2021 21:23:40,77493,GBP,PAYMENTCARD,AMEX,GB,1
03-13-2021 23:16:21,65194,GBP,PAYPAL,MASTERCARD,GB,1
01-21-2021 09:21:32,248309,GBP,PAYMENTCARD,VISA,US,0
01-07-2021 02:38:55,97141,GBP,APPLEPAY,VISA,GB,0
03-18-2021 00:38:45,71958,USD,PAYMENTCARD,VISA,GB,1
05-06-2021 01:55:52,105874,EUR,PAYMENTCARD,VISA,GB,1
03-04-2021 01:29:54,43192,GBP,APPLEPAY,VISA,GB,1
01-07-2021 19:26:16,106944,AUD,PAYMENTCARD,MASTERCARD,US,1
04-24-2021 13:39:12,332944,USD,KLARNA,VISA,GB,0
05-03-2021 14:46:49,26973,USD,PAYMENTCARD,VISA,IE,1
01-04-2021 05:22:15,305616,USD,KLARNA,AMEX,GB,1
03-19-2021 18:35:44,354777,SEK,PAYPAL,VISA,US,0
05-11-2021 21:30:30,57663,GBP,PAYPAL,VISA,GB,1
01-18-2021 06:37:57,284255,GBP,PAYPAL,VISA,GB,1
02-22-2021 07:52:00,155995,GBP,PAYMENTCARD,MASTERCARD,US,1
05-16-2021 15:24:43,111407,USD,PAYMENTCARD,MASTERCARD,US,1
01-20-2021 01:10:56,178836,USD,PAYMENTCARD,VISA,US,0
02-26-2021 17:14:58,274420,EUR,PAYMENTCARD,AMEX,GB,1
03-03-2021 02:11:21,244526,GBP,PAYPAL,VISA,GB,1
01-02-2021 16:42:52,338288,EUR,PAYMENTCARD,VISA,GB,1
01-28-2021 14:01:38,282314,SEK,PAYPAL,MASTERCARD,GB,1
01-30-2021 16:04:06,104399,SEK,PAYMENTCARD,MASTERCARD,IE,1
01-20-2021 17:48:56,220272,AUD,GOCARDLESS,VISA,AU,1
03-03-2021 21:52:21,383584,USD,PAYPAL,VISA,US,1
03-02-2021 05:30:17,39801,USD,PAYMENTCARD,VISA,IE,1
05-21-2021 00:27:33,19021,GBP,PAYMENTCARD,MASTERCARD,IE,1
04-13-2021 09:46:45,328277,EUR,PAYMENTCARD,AMEX,US,1
04-14-2021 07:59:23,91928,CAD,PAYMENTCARD,VISA,GB,1
01-11-2021 23:28:15,355082,AUD,PAYMENTCARD,VISA,GB,1
05-18-2021 18:54:54,175835,AUD,PAYMENTCARD,MASTERCARD,GB,1
04-14-2021 14:49:54,370946,GBP,PAYMENTCARD,VISA,US,0
02-10-2021 00:11:52,10427,EUR,PAYMENTCARD,VISA,US,1
05-11-2021 13:07:12,93616,USD,PAYMENTCARD,AMEX,GB,1
04-12-2021 23:47:49,90244,SEK,PAYMENTCARD,VISA,GB,1
03-28-2021 11:16:34,364685,GBP,PAYMENTCARD,VISA,IE,1
04-17-2021 15:46:52,153964,GBP,KLARNA,VISA,GB,1
